0.00202885,0.001827003,0.001682752,0.001720112,0.002015878,0.002536841,0.003114882,0.003319842,0.003346824,0.002879307,0.002776048,0.002646326,0.002614674,0.002825342,0.00332088,0.003333852,0.003561644,0.003476546,0.00338626,0.00332088,0.003009548,0.002703404,0.002646326,0.002583022
0.00234589,0.002013284,0.001816106,0.001734641,0.001949979,0.002257161,0.002698215,0.002698215,0.002648402,0.002608966,0.002547738,0.002489103,0.002340702,0.002357825,0.002723641,0.00300384,0.00332088,0.003416874,0.003481735,0.003476546,0.003372769,0.003148609,0.002649958,0.002590286
0.002360938,0.002334994,0.002171544,0.002171544,0.002299709,0.002696139,0.003632213,0.003839768,0.003681507,0.003445413,0.003319842,0.002853362,0.002730386,0.003338522,0.003372769,0.00368929,0.004929431,0.005136986,0.004963678,0.0041511,0.003924865,0.003495226,0.003139788,0.002411789
0.002119655,0.002077107,0.002015878,0.00202885,0.002304379,0.003113325,0.003445413,0.004059776,0.003943545,0.003702262,0.003473952,0.002996575,0.00300384,0.003380552,0.003372769,0.003631694,0.004877543,0.004877543,0.004669988,0.004088834,0.003592777,0.003164695,0.002571606,0.002329286
0.002132628,0.002117061,0.002077107,0.002117061,0.002397779,0.002700291,0.003445413,0.004093504,0.003732877,0.003393005,0.003319842,0.002721046,0.002648921,0.002825342,0.003009548,0.003165214,0.004042134,0.003891137,0.003398713,0.003164695,0.003020444,0.002532171,0.002332918,0.002204753
0.002013284,0.001790681,0.00173049,0.001695724,0.001790681,0.002230697,0.002548257,0.00260274,0.002557078,0.00243929,0.002308531,0.002116023,0.001971773,0.00204753,0.002334994,0.002698215,0.003938356,0.004099211,0.003891137,0.003445413,0.002785907,0.002444479,0.002118618,0.002036115
0.001787567,0.001439394,0.001037775,0.001037775,0.001297738,0.001751764,0.001933894,0.002012246,0.002076069,0.001919884,0.001790681,0.001751764,0.001452885,0.00156704,0.00184257,0.002310606,0.00277501,0.002853881,0.003046389,0.002885015,0.002553445,0.002335513,0.002021586,0.001752802
0.001468452,0.001145704,0.001027397,0.001297219,0.0017445,0.002494292,0.002865816,0.003372769,0.003179743,0.002785388,0.00275633,0.002484433,0.00250934,0.002734018,0.00297582,0.003212433,0.004046804,0.004306766,0.003950291,0.003631694,0.003164695,0.002785907,0.002373391,0.002293483
0.00215494,0.002116023,0.002090598,0.00215494,0.002417497,0.002674346,0.002959215,0.003632213,0.003188564,0.002785388,0.002756849,0.00256538,0.002544624,0.002758406,0.002999689,0.003462536,0.004068597,0.004208697,0.003839768,0.003579805,0.003164695,0.002756849,0.002515048,0.002219801
0.002023661,0.001971773,0.001971773,0.002086447,0.002258717,0.002486509,0.00283105,0.003342673,0.003030822,0.002756849,0.002563304,0.002496887,0.00249066,0.002613636,0.002756849,0.002931196,0.003164695,0.003212433,0.003009029,0.002685243,0.002568493,0.002574201,0.002294002,0.002274284
0.002127439,0.002023661,0.002023661,0.002127439,0.002362495,0.002611042,0.003052615,0.003630137,0.003462536,0.003191677,0.002785907,0.002594438,0.002591843,0.00275633,0.002785907,0.00297582,0.003320361,0.003320361,0.003153279,0.002708593,0.002628684,0.002511416,0.002272208,0.002258717
0.00207555,0.001971773,0.001959319,0.001998236,0.002219801,0.002510378,0.002832088,0.003424658,0.002984122,0.002710149,0.002552927,0.002583022,0.002568493,0.00275633,0.002756849,0.002907846,0.003216584,0.003139269,0.00302719,0.002734018,0.0026401,0.002497924,0.002231216,0.002123288
0.00207555,0.001846202,0.001742424,0.001764736,0.001818182,0.00213626,0.002647364,0.002853362,0.002933271,0.002574201,0.002375467,0.002155459,0.002110315,0.002172582,0.002335513,0.002477688,0.003009029,0.003271586,0.00337692,0.003009029,0.002573163,0.002334994,0.0020989,0.00213626
0.001893939,0.001807804,0.001704027,0.001801059,0.001742424,0.001891345,0.002123288,0.002209942,0.002365608,0.002370278,0.00216428,0.002127439,0.002023661,0.0020055,0.002494811,0.002625052,0.00375934,0.003964301,0.004301059,0.004254878,0.00373599,0.003216584,0.002503632,0.002032482
0.001931299,0.001742424,0.001704027,0.001816106,0.002023661,0.002552927,0.002928082,0.003332814,0.00316677,0.002893317,0.002816002,0.002605334,0.002594438,0.002697177,0.0028544,0.003024076,0.003424658,0.003631694,0.003450602,0.003197904,0.003139269,0.002672271,0.002554483,0.002438771
0.002183479,0.002124325,0.002152864,0.002151826,0.002226546,0.002643213,0.003057804,0.003520652,0.003309983,0.00309257,0.002823267,0.002698734,0.002690432,0.002769303,0.002853362,0.002974782,0.003294936,0.003612495,0.003413761,0.003113325,0.002819635,0.002656704,0.002587173,0.002469905
0.00225768,0.002224471,0.002224471,0.002227065,0.002240037,0.002600145,0.002900062,0.003495226,0.003243047,0.003245122,0.002974263,0.002698734,0.002659298,0.002702885,0.002788501,0.002801993,0.003172997,0.00329753,0.003191158,0.002801993,0.002646845,0.002581984,0.002458489,0.00232254
