0.214567,0.217984641,0.202054795,0.191365712,0.188719386,0.192247821,0.195205479,0.205479452,0.230697385,0.251504774,0.273920714,0.2832088,0.268783728,0.243513906,0.241542134,0.25124533,0.290577003,0.300280199,0.304638854,0.303082192,0.293742217,0.273401826,0.242320465,0.2167912
0.195776256,0.182804068,0.177407638,0.178082192,0.189705272,0.216843088,0.243825239,0.278279369,0.310294728,0.318908261,0.318078041,0.317559153,0.309256953,0.307129514,0.312629722,0.328611457,0.372353674,0.376608551,0.379202989,0.357409714,0.327936903,0.29690743,0.258405978,0.224989622
0.201899128,0.188096721,0.180987962,0.178808634,0.188356164,0.20890411,0.231527605,0.255707763,0.281340805,0.281807804,0.275217933,0.282015359,0.276255708,0.278331258,0.287826899,0.306818182,0.340753425,0.345215857,0.349003736,0.327729348,0.303030303,0.276826484,0.250674554,0.223225405
0.201068908,0.186591947,0.178652968,0.175228311,0.177563304,0.189653383,0.196243254,0.211602325,0.233706932,0.260170195,0.273038605,0.26577418,0.265410959,0.253217103,0.24833956,0.251556663,0.291511,0.303082192,0.309516397,0.306818182,0.289227895,0.265047738,0.23671648,0.205116231
0.185294728,0.1748132,0.169209215,0.168015774,0.179950187,0.210772105,0.241075135,0.27947281,0.314809049,0.323837692,0.330427563,0.328455791,0.316884599,0.316573267,0.310502283,0.314445828,0.352013284,0.35881071,0.358499377,0.33971565,0.311228726,0.281704027,0.251400996,0.217465753
0.196295143,0.182337069,0.176266086,0.174346202,0.179016189,0.192870486,0.20558323,0.226857617,0.257627646,0.280821918,0.29109589,0.292496887,0.276722707,0.262712744,0.255967206,0.258924865,0.29939809,0.311124948,0.320153591,0.313875052,0.295454545,0.265203404,0.230126609,0.203715235
0.185294728,0.176006642,0.173048983,0.174968867,0.187007057,0.231060606,0.281755915,0.312214612,0.341012868,0.356112495,0.349937733,0.343088418,0.331361561,0.331517227,0.341479867,0.362442922,0.391448734,0.390929846,0.386882524,0.362183479,0.335823993,0.29732254,0.25913242,0.221046077
0.201639685,0.191625156,0.189445828,0.189860938,0.200498132,0.238532586,0.289746783,0.317870486,0.340701536,0.344229971,0.345163968,0.337536322,0.337121212,0.342465753,0.33888543,0.349418846,0.385948526,0.385896638,0.383094645,0.359485264,0.328403902,0.292185554,0.253995434,0.222031963
0.20143213,0.193752594,0.189912827,0.190431714,0.201276463,0.239518472,0.288397675,0.320983811,0.34718763,0.357617269,0.35632005,0.348588626,0.33307389,0.330271897,0.329804898,0.3376401,0.372820672,0.375466999,0.375051889,0.352480282,0.323682026,0.291251557,0.255188875,0.223744292
0.2043379,0.192559153,0.186695724,0.186176837,0.191988377,0.213574097,0.239466584,0.266344956,0.289279784,0.294105438,0.288138232,0.287463678,0.289902449,0.282274803,0.275373599,0.28196347,0.323889581,0.334786218,0.33971565,0.321969697,0.293534662,0.268005396,0.241801577,0.217673308
0.197799917,0.185709838,0.179223744,0.175280199,0.178601079,0.188875052,0.200550021,0.215338315,0.237702366,0.255915318,0.265151515,0.269769614,0.261674969,0.25249066,0.250103778,0.258561644,0.290058115,0.297011208,0.302718971,0.298360315,0.284661685,0.260689083,0.235834371,0.208177667
0.187525944,0.177303861,0.173048983,0.175435866,0.188823163,0.229711499,0.281081362,0.316988377,0.339404317,0.34262142,0.338677875,0.335201328,0.322073474,0.321243254,0.323266916,0.326639685,0.365400581,0.371990452,0.370174346,0.35092362,0.322955583,0.291770444,0.253424658,0.221461187
0.204286011,0.193078041,0.188408053,0.190794936,0.20226235,0.240763802,0.290473225,0.321295143,0.34801785,0.35548983,0.350975509,0.341272312,0.32850768,0.330323786,0.330946451,0.334993773,0.375,0.380967206,0.380448319,0.356060606,0.32767746,0.290836447,0.251971773,0.219748858
0.199616023,0.189030718,0.185035284,0.187110834,0.196969697,0.237079701,0.288501453,0.316261934,0.333125778,0.342725197,0.334111665,0.318752594,0.309464508,0.323785803,0.334786218,0.341427978,0.374896222,0.381745538,0.379825654,0.356112495,0.32767746,0.294157327,0.253528435,0.215493981
0.196502698,0.188823163,0.185190951,0.186955168,0.198163138,0.240556247,0.291977999,0.323370693,0.350352844,0.352013284,0.33930054,0.32767746,0.324149024,0.323630137,0.331880448,0.339092985,0.377646326,0.38662308,0.386363636,0.359070154,0.333437111,0.29441677,0.257938979,0.225871731
0.205738896,0.193804483,0.189860938,0.192144043,0.205687007,0.246471565,0.300902864,0.32850768,0.340701536,0.338937318,0.328559568,0.326380241,0.310190951,0.317974263,0.329078456,0.345163968,0.3833022,0.389632628,0.387245745,0.363843919,0.333177667,0.292600664,0.258354089,0.227220839
0.20475301,0.194582814,0.188926941,0.185346617,0.189860938,0.210460772,0.238169365,0.264321295,0.29275633,0.298412204,0.295402657,0.28860523,0.276463263,0.26743462,0.266241179,0.277968037,0.320620589,0.336654213,0.342050643,0.323370693,0.29524699,0.268212951,0.245745122,0.219333748
0.198059361,0.185087173,0.176162308,0.17107721,0.170869655,0.181351183,0.192870486,0.210927771,0.241542134,0.259236198,0.27241594,0.284765463,0.275684932,0.25996264,0.25622665,0.258924865,0.282897468,0.293534662,0.300902864,0.295143213,0.278590702,0.254773765,0.226442507,0.200446243
0.182700291,0.174501868,0.16983188,0.172581984,0.186955168,0.232098381,0.281496472,0.316521378,0.342154421,0.350716065,0.344333748,0.335045662,0.333229556,0.325705687,0.329908676,0.3376401,0.367839352,0.373183894,0.371834786,0.349366957,0.319738481,0.284298464,0.248287671,0.217258198
0.198630137,0.190068493,0.186384392,0.188148609,0.199356579,0.240504359,0.291044002,0.324097136,0.346097966,0.350456621,0.353518057,0.356890826,0.340234537,0.336031548,0.342413865,0.348692403,0.372561229,0.351286841,0.349730178,0.325498132,0.301266086,0.269043171,0.236405147,0.222914072
0.202729348,0.190950602,0.188771274,0.190016604,0.202002906,0.241957244,0.289539228,0.318856372,0.340857202,0.339456206,0.324149024,0.337017435,0.327573682,0.341583645,0.348121627,0.3459423,0.338677875,0.378632213,0.375103778,0.353673724,0.294935658,0.290006227,0.252646326,0.216687422
